type_encoded,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,power_w,temp_diff_k,overstrain_value,hdf_risk,pwf_risk,osf_risk,tool_wear_ratio,risk_score,actual,predicted,failure_prob
-0.5137734,-1.5531937,-0.76659405,-1.3680903,-1.3089548,-3.072517,-1.0415264,-0.28187096,-1.9450161,-0.15373322,-0.5900965,-0.0634375,-0.60311055,-3.0169866,0,0,3.5961744e-05
-1.9611166,-1.4304,-2.2825592,-1.6950073,0.29274395,-3.093348,-2.3089554,-1.7593523,-1.3175993,-0.14670257,-0.5030279,-0.06282933,-0.370463,-3.3482847,0,0,8.8205337e-07
0.9083462,-0.2973377,-2.6439004,-0.74800956,-1.5857,-4.40054,-1.8505368,-2.0600498,-0.6086856,-0.14733116,-0.5456965,-0.0634375,-0.76953083,-3.0455601,0,0,7.414383e-06
-0.5861226,-1.0484847,-3.0741591,0.40869433,-1.107013,-0.7448243,-3.4771876,-1.5474405,-0.9161471,-0.24625173,-0.59585804,-0.33640814,-0.10064988,-3.723612,0,0,1.5893636e-05
-1.3825634,-1.4124668,-2.6688926,-2.1687868,-0.77296025,-2.207436,-0.53385025,-0.5751306,-1.0787116,-0.14198752,-0.4569144,-0.049239073,-0.20762472,-3.340474,0,0,1.7537428e-05
-0.9201916,-1.9622086,-1.7925197,-1.172029,-0.40777376,-2.7089674,-0.6426963,0.94418436,-1.3058612,-0.14574236,-0.47991145,-0.049239073,-0.37341353,-2.8593981,0,0,0.00039751484
-1.0115608,-1.3118175,-1.9507216,-1.5600665,-1.7224529,-3.8438065,-0.10053528,-1.2291819,-1.0327759,-0.1462041,-0.5903797,-0.06181196,-0.73210293,-3.19622,0,0,3.9422716e-06
-2.1731405,-0.74259007,-0.5524253,-0.99090624,-1.2346439,-3.2938056,-0.8718204,-2.03201,-0.3054286,-0.14735556,-0.5253633,-0.06181196,-0.5403969,-3.388479,0,0,2.0109777e-05
-0.13988385,-0.10177188,-0.13727802,-1.2481098,-1.4789886,-2.1079178,-0.45848322,-0.67626274,0.6271237,-0.1505362,-0.46687093,-0.0634375,-0.6238085,-2.69526,0,0,0.024708332
-0.63582,-2.368434,-1.1153916,-0.8084194,-1.329567,1.1598356,-1.7855214,-1.6817086,-1.2502602,-0.08786342,-0.31342688,-0.07625194,0.21264906,-1.8368487,0,0,0.0028117276
-0.9526069,-2.2010562,-1.4741797,-1.6385117,-1.2138814,-2.3064246,-0.92230034,-1.9141924,-0.52145743,-0.15373322,-0.5012163,-0.06264456,-0.20288554,-2.9306674,0,0,1.7559905e-05
-2.6972826,-1.0473057,-0.6212946,-1.2879477,-1.7412306,-4.08477,-1.3449663,-1.7959304,-0.50166786,-0.14670257,-0.6127869,-0.06181196,-0.7888158,-3.273826,0,0,8.650713e-07
-0.4429723,-0.019073984,-0.14675273,-1.037502,-0.34647566,-3.1063704,-0.11259247,-0.16542356,-0.88544977,-0.1505362,-0.5531383,-0.0634375,-0.59142214,-2.865237,0,0,0.011652714
-2.2635422,-0.19987926,-0.9669426,-1.047918,-1.7468,-3.511677,-1.0225682,-2.1924162,-0.61456245,-0.15062028,-0.47553205,-0.05986936,-0.37921077,-3.0320587,0,0,9.005112e-06
-1.3739197,0.4245118,-1.5212011,-1.0188255,-0.6005311,-1.465843,0.5682712,-0.3108085,-0.29817548,-0.1505362,-0.3726256,-0.0634375,-0.047312777,-2.6454787,0,0,0.055723272
-0.6495089,-1.1480577,-0.595933,-0.2378529,-0.9914717,-2.826925,-0.47561276,-1.0471426,-0.35182968,-0.14798416,-0.5229132,-0.0634375,-0.30500934,-3.0972965,0,0,0.0016340074
-1.3917705,-0.49248782,-2.2839608,-2.2658281,-1.9265646,1.5813029,-1.3082,-0.7213081,-0.92716295,-0.12876973,-0.2475366,-0.09471257,0.22611053,-2.1797369,1,0,0.0022051802
-1.5363766,-1.939645,-1.1434554,-1.3458618,-2.5487266,1.4112171,-0.60815823,-1.5248109,-1.8239156,-0.09030829,-0.23557582,-0.059837602,0.0828736,-2.3361378,0,0,0.00047447265
-1.0090051,-1.3003031,-0.66947633,-1.7258117,0.21003869,-2.0211375,-1.9686626,-1.2780237,-0.6887919,-0.10166628,-0.622229,-0.10967017,-0.13281278,-3.0553675,0,0,0.00021882214
-0.68160224,-0.3741053,-1.4286317,-1.1523511,-0.45651796,-3.6723702,-1.829972,-0.66241246,-1.4560511,-0.14618836,-0.5700617,-0.054841254,-0.79619616,-3.13383,0,0,3.1382035e-05
-1.7811579,-0.21809097,-1.3833977,-2.9777846,1.0327543,-1.1418012,0.534837,-0.6614044,-1.2199454,-0.1505362,-0.35958678,-0.0634375,-0.082917966,-2.5408823,0,0,0.006912661
-2.3350508,-1.0021247,-0.9104775,-1.5664862,0.85785085,-3.2576702,-0.27381605,-1.8227713,-0.7384273,-0.14913563,-0.4708885,-0.0634375,-0.26220468,-3.2015827,0,0,0.000106173226
0.56556743,-0.41202432,-1.1782801,-2.5518157,-0.9270251,-3.6224356,-0.62761176,-1.1473694,-0.18173717,-0.1462041,-0.6064331,-0.06181196,-0.71635944,-2.9181795,0,0,0.00020632803
-0.917181,-0.68073183,-0.86146325,-0.058799356,-0.7800901,-2.5512593,-0.67117685,-0.38819173,-1.6833565,-0.43396094,-0.55654025,-0.11931937,-0.5356899,-3.1460085,0,0,0.00065000233
-0.70095325,-1.5293477,-2.868566,-1.1384312,-1.7632787,-3.702127,-0.8095805,-0.98535347,-1.4970655,-0.1505362,-0.5700709,-0.0634375,-0.72754,-2.998906,0,0,1.4279005e-06
0.09373718,-0.9466518,-0.7188439,-0.6210194,-0.38640895,-1.3829439,-0.44687843,-0.9379462,-1.5517952,-0.153815,-0.35146818,-0.0634375,-0.21917906,-2.5064616,0,0,0.015562266
-0.9517087,-1.6642902,0.057561662,-1.0428443,0.48050943,-1.8069991,-0.6989447,-0.047538236,-1.773012,-0.45558482,-1.1215562,-0.62000656,-0.6266213,-3.6940038,0,0,0.0003635802
-1.3304553,-1.4889649,-2.7452548,-1.8942178,-1.8901927,-3.4852057,-1.7480004,-2.4881449,-1.5153964,-0.15103467,-0.58152425,-0.0634375,-0.63784987,-3.1045501,0,0,3.8279985e-08
-0.4559921,-1.4103861,-2.6055434,-1.6088516,-1.0111533,-2.0680752,-1.1169462,-0.31715488,0.6705139,-0.1505362,-0.500957,-0.0634375,-0.43879443,-2.775289,0,0,0.00040682647
-1.2665865,0.31305426,-2.370648,-1.4367231,-1.1595416,-3.503291,-1.1101308,-0.26684088,-2.0238466,-0.15168765,-0.56119,-0.0634375,-0.6727208,-2.843525,0,0,1.5553134e-05
-2.3208237,-0.8550153,-0.735223,-0.9443722,0.6861441,-3.1927452,-1.5952649,-1.028432,-0.19768463,-0.15103467,-0.51047194,-0.064454876,-0.6059548,-2.8748631,0,0,0.00023768989
-0.85322046,-0.9863435,-1.1500711,0.31238148,0.70083183,-1.4971861,-0.73605543,-0.92613083,-1.3978784,-0.05195282,0.4139061,-0.05175189,-0.35760286,9.004552,1,1,0.99979025
-1.0200074,-2.0592241,-0.83324164,-0.895699,-1.9076422,-2.6500113,-0.04616339,-1.3176237,-1.6466339,-0.14574236,-0.4879795,-0.049239073,-0.42842144,-3.0318675,0,0,2.8271985e-05
-0.8102201,-1.407124,-3.18837,-1.6615216,-1.4058552,-2.3157644,-0.42774105,-3.102231,0.065773085,-0.14739035,-0.51206076,-0.052032217,-0.55688256,-3.3417408,0,0,2.7134693e-06
-1.7527003,-1.0642505,-1.7374172,-2.13886,-0.3065504,-3.187008,-1.2999514,-3.2808785,-1.214486,-0.14735556,-0.53633404,-0.06181196,-0.4557374,-3.4829717,0,0,4.471276e-07
-0.7707946,-1.3142039,-3.4331717,-1.3173943,-0.21919328,-3.04301,-2.5811775,-0.18779756,-0.4536611,-0.108332664,-0.65875196,-0.10388159,-0.56106937,-3.4452856,0,0,5.278632e-06
-1.3703694,-2.539559,-1.502917,-1.4524077,-0.82323825,-1.9223803,-1.4454278,-1.2721281,-1.352179,-0.14574236,-0.49104676,-0.049239073,-0.46558517,-3.179435,0,0,6.3581006e-06
-0.964782,-0.80587447,-2.5433044,-0.4549752,0.091148354,-3.4855084,-1.9909626,-1.3045251,-1.5128883,-0.6833113,-0.3971456,-0.16969287,-0.89241576,-3.2310739,0,0,4.5543543e-06
-1.4834324,-1.2592437,-1.5242354,-2.4564545,-0.80519533,-3.8522534,-1.096259,-3.9281924,-0.68418235,-0.14735556,-0.6087967,-0.06181196,-0.7997963,-3.4980779,0,0,9.595452e-08
1.3489406,-0.27382848,-1.3741884,-0.53649557,0.7924167,-3.0677207,-1.3809551,-2.2109327,0.087797165,-0.1455511,-0.60135007,-0.06282933,-0.5724269,-3.0776446,0,0,0.0065035485
0.5692611,-0.14802766,-1.6043909,-0.43290752,-0.68025047,-3.762968,-1.1817154,-0.30237135,-0.45746633,-0.14661847,-0.5503999,-0.0634375,-0.56375396,-2.9167497,0,0,0.0020336136
-1.1851358,-0.7089286,-2.0939949,-0.31948408,-1.2776707,-1.6267292,-0.9820257,-0.55005425,-0.89827824,-0.14198752,-0.37686428,-0.049239073,-0.06688237,-3.167956,0,0,0.0006112826
-1.060576,-1.8945329,-0.20495418,-3.6232777,-1.3297225,-2.8747761,-3.0841599,-3.4537597,-1.754846,-0.1462041,-0.5205167,-0.06282933,-0.352755,-3.3619454,0,0,2.0995635e-08
-0.7544257,-0.7533173,-0.26523328,-0.697539,0.966272,-1.8342794,-1.05869,-0.8643297,-1.4793712,-0.26014397,-0.9373638,-0.36210218,-0.078992106,-3.2634737,0,0,0.0036948994
-0.5998614,-0.5215033,-2.0353231,-0.7860797,-0.9979491,-3.6260262,-0.9621893,-0.05861474,-0.71831447,-0.14798416,-0.5916612,-0.0634375,-0.74222916,-3.268778,0,0,0.00011458812
-0.6369717,-1.9307215,-0.8231085,0.19675817,0.047421746,0.0033023655,-1.9062992,-2.1927547,-1.1568228,-0.08693325,-0.2655127,-0.09873037,-0.0937505,-3.601513,0,0,0.0015015653
-1.716951,-1.1040833,-0.9819774,-1.5432557,-1.9758853,-2.7442448,-0.84662026,-0.124084875,-1.5900427,-0.1548847,-0.50149983,-0.0614949,-0.6047253,-3.0430095,0,0,1.7612583e-05
0.1948936,-0.7375198,-2.375676,-0.6945019,-1.3319874,-4.341021,-1.6018783,-1.609143,-1.0147551,-0.14733116,-0.60944885,-0.0634375,-0.75192386,-3.130174,0,0,5.1939314e-06
-0.36744472,0.028646678,-0.46091986,-0.36818337,-1.6560748,-2.9632635,0.12907135,0.15351048,-0.7693821,-0.14334323,-0.51289344,-0.0634375,-0.2527827,-3.2096934,0,0,0.012005591
0.096176706,-2.050801,-0.35265005,-2.4408674,-1.5477688,-3.2630138,-1.4687326,-3.1604462,-0.7553114,-0.1462041,-0.6110037,-0.06181196,-0.7910438,-3.0471933,0,0,1.2978651e-06
-0.89193344,-0.65297043,-3.0139294,0.28449023,0.11155104,-0.9284661,-2.2760222,-0.9044196,-0.6240061,-0.45417994,-0.9247366,-0.5278744,-0.19272834,-3.317138,0,0,0.00025692314
-0.6391765,-0.83661103,0.05097688,-0.928292,-0.5494249,-3.391084,-0.43887222,-0.5012827,-1.5532172,-0.15266354,-0.5837617,-0.0634375,-0.58157504,-2.9837134,0,0,0.0008192995
-1.200749,-1.0642452,-1.3440111,-1.1478904,-0.5562796,-3.7327344,-2.3204508,-1.4770412,-0.97881544,-0.14853951,-0.5652007,-0.05365776,-0.5980968,-3.2274368,0,0,4.2471224e-06
-1.1690519,0.8171049,-1.4413942,-0.95226127,0.8833986,-2.9378,0.07181359,-2.1154401,-0.13057965,-0.15168765,-0.4502417,-0.0634375,-0.4466045,-2.8326902,0,0,0.007592413
-1.1227224,-0.8527602,-0.7967529,-0.6397882,0.37899846,-2.4669075,-1.4869376,-1.3759882,-1.3810937,-0.37550795,-0.5527949,-0.1146292,-0.43124187,-3.0763264,0,0,0.00026156736
-0.5420317,-0.7624289,-0.84654075,-0.8582149,-1.3550434,-4.0171294,-0.3793743,-0.73162377,-1.4784251,-0.14738804,-0.58943874,-0.05365776,-0.7234644,-3.2839153,0,0,5.9899518e-05
-0.8208264,-0.5698789,-1.2985181,-2.318622,-0.039238174,-4.0043907,-0.3669308,-0.8772351,-1.9041057,-0.14798416,-0.58005,-0.0634375,-0.42404035,-3.2899277,0,0,2.3481098e-05
-0.7069166,-1.2322086,-0.013556235,-0.41269386,1.0787326,-3.0233202,-0.745029,-0.35964534,-0.7284775,-0.14228703,-0.31294957,-0.059840344,-0.31122145,-3.129697,0,0,0.017069941
-0.9857239,0.34378645,-1.6727464,-1.3994117,-1.062182,-3.9199026,-1.0520257,-1.3111218,-2.0217993,-0.15168765,-0.56132895,-0.0634375,-0.6613753,-2.8534951,0,0,1.2048388e-05
-1.582772,0.064062946,-0.16389869,-0.37114808,1.1110185,-2.4221692,-1.6264966,0.040681645,-0.7396796,-0.14165246,-0.29566112,-0.050256446,0.010395953,-2.911065,0,0,0.045968007
-0.87705666,-1.4092431,-2.450332,-0.5960639,-0.3274888,-2.03363,-1.7958097,-0.8861398,0.07523997,-0.17316023,-0.65301883,-0.13667263,-0.6140676,-3.238567,0,0,0.000115038965
0.23930936,-0.2650094,-2.133234,-0.15564074,-1.1742718,0.3095063,-3.5373344,-0.9299106,-0.6033029,-0.2389794,-0.2990628,-0.22769767,-0.04582081,-2.9342358,0,0,0.0025995874
-0.41033116,-1.202602,-1.7338938,-0.69046193,-1.3061366,-2.9100442,-0.08149483,-1.2815521,1.2289352,-0.1462041,-0.58790237,-0.06181196,-0.7579399,-3.0391622,0,0,0.0009724564
-0.7959218,-0.5855504,-2.4573383,-0.60617125,-1.5453554,-2.733368,-1.4990742,-2.1614814,-1.3049684,-0.14655878,-0.32997087,-0.049239073,-0.44230536,-3.2687552,0,0,6.926421e-06
-0.48005947,-1.0756127,-0.64939547,0.7885077,0.4935901,-0.64479053,-1.3446972,-2.5799751,-0.31252262,-0.3183812,-0.81707776,-0.46246397,-0.11493349,-3.7283306,0,0,0.0054849056
-0.8772439,-0.828853,-1.9032788,-1.4819138,-1.7882258,-2.3080711,-0.16133028,-3.9767816,-0.9610373,-0.1462041,-0.5214293,-0.06181196,-0.30435085,-3.4600337,0,0,2.9471285e-06
-1.8466518,-2.3248756,-0.36811516,-0.86649084,-0.770827,-1.2631003,-0.078283794,-2.3522303,0.34027907,-0.14806826,-0.4038093,-0.06051797,-0.049376033,-3.0190663,0,0,0.0007723914
-0.08668391,-1.1679763,-0.52313024,-0.45924136,-1.6646359,-2.6184464,-0.49468586,-0.21352518,-0.1792818,-0.1505362,-0.5389449,-0.0634375,-0.5723531,-2.8230045,0,0,0.0040298244
-1.2043084,0.13880092,-1.4582367,-0.8539602,-0.040635664,-3.2329643,-0.44266212,-0.5601096,-1.5401219,-0.15168765,-0.4708549,-0.0634375,-0.41080183,-2.9313571,0,0,0.000763794
-0.41097406,-1.7558022,-1.4529781,-1.3310187,-1.0810803,-0.17983139,-0.16268733,-0.2875944,-0.48971012,-0.10123118,-0.26572075,-0.07026661,-0.017296748,-2.5017085,0,0,0.016922995
-2.3600945,-1.1151257,-2.1543646,-2.3515997,-0.37163606,-2.8704739,-2.292217,-2.023255,-0.60083526,-0.11077433,-0.6348173,-0.090433635,-0.5088556,-3.417374,0,0,3.5329072e-07
-0.9221107,-1.2509326,-1.752972,-2.4413245,-1.7811834,-3.56635,-1.1711148,-0.18309247,-1.8965337,-0.14590713,-0.58122563,-0.06264456,-0.5805789,-3.072325,0,0,1.5731686e-06
0.07489364,-1.537356,-1.0833955,-0.06705517,0.6910499,-1.3747935,-0.73592097,-0.68244624,-0.9163006,-0.30948067,-0.8075727,-0.41111508,-0.51138633,-3.2784326,0,0,0.0073664743
0.21966624,-0.9639327,-1.7244961,-0.24898233,0.4214978,-1.0521078,-0.18174702,-1.656277,-0.40986627,-0.30948067,-0.80208206,-0.412425,-0.07777931,-3.3036757,0,0,0.011477801
0.34324518,-0.5376902,-1.9305604,-2.6521912,-0.61397415,-2.9281023,-0.67899495,-2.9879081,-0.19757698,-0.1462041,-0.50546914,-0.06181196,-0.32050696,-3.1186037,0,0,3.395432e-05
-0.9236387,-1.3050566,-0.7165856,-2.1789274,-0.39192683,-3.6992414,-1.3267066,-1.470707,-1.6073016,-0.15266354,-0.59117997,-0.0614949,-0.55272347,-3.2595034,0,0,5.072008e-06
-0.64851356,-0.5044563,-1.3035834,1.3322285,0.5349062,-0.69817096,-1.3236499,-2.3889856,-1.065401,-0.45179778,-1.1176515,-0.6468769,-0.12933156,-3.8940618,0,0,0.0019086348
-0.62462854,-1.8869503,-0.3459862,-2.4194465,-1.3660183,-2.3267744,-3.7009094,-3.9141195,-1.7055327,-0.14156316,-0.5433362,-0.06282933,-0.36466983,-3.276036,0,0,5.9760936e-08
-1.5897061,-1.3879269,-0.90169656,-2.2179422,0.74727815,-2.8874435,-0.18347158,-4.6513667,-1.5281764,-0.14735556,-0.3975433,-0.06181196,-0.44767353,-3.4588492,0,0,2.1121693e-06
-0.89539695,-1.1604776,-1.8822156,-2.060797,-1.8255188,-3.6774247,-0.93227553,-0.34512687,-1.9624839,-0.14689383,-0.5634383,-0.049239073,-0.45167994,-3.2090042,0,0,2.0125826e-06
-0.7175988,-1.3613548,-0.44670823,-0.30986533,1.1543237,-2.4030285,0.24608406,-1.4153177,-1.3113791,-0.1548847,-0.4848131,-0.0634375,-0.46568424,-2.7519,0,0,0.011662192
-0.9722867,-0.55207986,-0.8183693,-1.371658,-0.9887086,-1.8043016,-1.3100022,0.54636586,-0.098064706,-0.153815,-0.49546167,-0.0634375,-0.08359484,-2.5304146,0,0,0.0094716465
-1.4685901,-1.5605254,-1.7888687,-1.3981637,-1.5999265,-3.3258755,-0.5248093,-2.7359214,-1.1578727,-0.1548847,-0.38757977,-0.0614949,-0.41176265,-3.1334884,0,0,1.1637374e-06
-0.4878399,-1.7198865,-0.9601887,-0.6338033,-1.7745701,-2.951328,-1.0624864,-0.29480174,-1.7767344,-0.15373322,-0.51705396,-0.0614949,-0.36776033,-2.9206355,0,0,6.530153e-05
-2.4611533,-1.4412203,-1.2839133,-1.3491428,-1.1958256,-2.6189656,-2.037113,-1.2528242,0.38135955,-0.14842293,-0.5670237,-0.0634375,-0.68668735,-3.1738298,0,0,7.1220466e-06
-0.8493796,-1.8954418,-2.5621736,-1.0386257,-1.3886601,-2.9909935,-2.4131818,-1.4769917,1.0958059,-0.1462638,-0.5818103,-0.061535344,-0.5146134,-3.2496462,0,0,5.9767995e-06
-0.9995782,-1.3022834,-0.32178026,-1.4269705,0.8488751,-3.0078585,-1.4610416,-0.9911454,0.11374104,-0.6753696,-0.38708648,-0.18808462,-0.7694853,-3.0709155,0,0,0.00050366484
-1.2684762,-0.21113595,-0.552797,-3.0827284,-1.2773739,-3.3494346,-0.34978962,-1.1262621,-2.2503376,-0.14574236,-0.57724875,-0.049239073,-0.6087601,-3.3095388,0,0,5.4877873e-06
-1.2888689,-0.46442768,-3.0014591,-0.9413487,0.8500024,-2.870206,-2.2064688,-1.335494,-1.6280819,-0.6733082,-0.316868,-0.12333555,-0.44412464,-3.1446822,0,0,9.705793e-06
0.4009723,-2.3336053,-1.660732,-2.2269804,-1.097355,-1.8075109,-0.22516821,0.7877958,-0.5296412,-0.14689383,-0.3578085,-0.049239073,-0.21117605,-2.4761152,0,0,0.0027660446
-0.9888601,-1.9309366,-0.44432396,-0.95558167,-1.2780914,-2.5138946,-0.7878236,-0.97876215,-0.75747967,-0.14726302,-0.34441262,-0.057076216,-0.4204919,-3.0269687,0,0,0.00018665098
-1.2210879,-1.521849,-0.87501884,-2.4459224,-1.0379409,-3.1175396,-1.5209407,-0.9690525,-1.180209,-0.14985317,-0.58293205,-0.061344024,-0.5875402,-3.1716268,0,0,4.1310273e-06
-0.92342794,-1.3440142,-1.6997533,-2.4520705,-0.23714349,-3.3136709,-0.69038486,-2.064725,-2.0360181,-0.15266354,-0.50128585,-0.0614949,-0.32537705,-3.1150873,0,0,2.5709758e-06
-2.210472,-1.9258999,-1.0852109,-0.090829834,0.1871754,-2.5612905,-1.2415743,-3.583085,-0.67179745,-0.30117333,-0.55621517,-0.099705674,-0.4902056,-3.0168095,0,0,9.154993e-06
-0.24726425,-0.7053547,-1.253362,0.73028255,0.6243781,0.9593609,-1.5282613,0.198157,-0.5697662,-0.07708477,-0.25144875,0.46791792,0.1949909,9.013725,1,1,0.9999988
-0.43734115,-1.8280207,-1.2620413,-1.4314151,-0.8975462,-3.0236187,-1.3881345,-0.30451,-1.2498443,-0.14331698,-0.55780995,-0.057076216,-0.6663124,-2.9390285,0,0,3.9461924e-05
-1.082972,-1.2371435,-2.7422137,-1.1209753,-1.1299018,-3.0855994,-0.7015912,-2.7213306,-0.87705815,-0.1505362,-0.5705113,-0.0634375,-0.80004746,-2.9960616,0,0,1.7896459e-06
-0.5550035,-2.2027576,-1.8008862,-2.5925007,-1.6725723,-2.3828936,-2.3613567,-3.733958,-1.0745158,-0.1462041,-0.5424246,-0.06181196,-0.2439413,-3.2383742,0,0,6.406828e-08
-1.9724643,-0.9560191,-1.8137438,-1.855592,-0.10174557,-3.318669,-1.0067668,-0.9275038,-1.7803528,-0.14913563,-0.52511173,-0.0634375,-0.5204799,-3.43416,0,0,4.204758e-06
-0.9099203,-0.52329385,-2.9852703,-1.069973,-0.74669087,-2.617314,-0.3550858,-0.4168133,-1.3254619,-0.14574236,-0.47949183,-0.049239073,-0.27969876,-3.1201932,0,0,0.00012610103
-1.4367752,-0.4396586,-0.6787432,-2.91194,-1.255275,-1.5828211,-0.8584031,-1.384698,-1.3000329,-0.14726302,-0.38889584,-0.058376756,-0.102371626,-2.9997694,0,0,7.4911346e-05
-2.1644413,-1.9142014,-0.43669093,-2.2508807,-1.6282262,-4.1883726,-1.1173934,-2.4296875,-0.80940896,-0.14735556,-0.6047168,-0.06181196,-0.7425926,-3.305313,0,0,1.4374714e-07
-0.956904,-0.9123058,-1.5464703,-0.32594547,0.19351487,-2.7729528,-2.1990073,-0.49053356,-0.18591109,-0.37117586,-0.56517166,-0.13844587,-0.66070276,-3.3901117,0,0,0.00025442915
-0.509296,-0.86788833,-0.63649386,-1.4741664,0.41693088,-1.7235191,-3.3135114,-0.0669948,-1.3164583,-0.14293882,-0.4858786,-0.064454876,-0.1513347,-3.0360172,0,0,0.0006576875
0.66590255,-1.0657643,-0.14606243,-1.7770952,-1.2723227,-3.4919934,-1.4663641,-0.7890615,0.021302676,-0.14946882,-0.6196586,-0.06181196,-0.7330449,-2.944788,0,0,0.0004160274
-0.9693233,-2.0346742,-0.41490236,-0.87541056,-1.4960395,-2.1087153,-0.717897,-0.5385373,-0.9949899,-0.14574236,-0.32427907,-0.049239073,-0.43578604,-3.0865803,0,0,0.00028974286
-2.758957,-0.7810681,-1.4070921,-0.91526395,-1.1573718,-2.5460262,-0.6223995,-1.8565227,-1.2197425,-0.14735556,-0.5253633,-0.06181196,-0.54535556,-3.3064258,0,0,7.4680684e-06
-1.3011166,-1.0321041,-2.3488736,-1.6063002,-0.5954463,-1.7539618,-1.9085789,-0.74801165,-1.9598029,-0.14198752,-0.50237924,-0.049239073,-0.235587,-3.4879715,0,0,8.935418e-06
-1.1608988,-0.9613176,-2.2543945,-1.0855443,-1.2332559,-4.2619896,-1.163361,-1.6731497,-1.2931266,-0.15124889,-0.603076,-0.0634375,-0.8417273,-3.2584767,0,0,8.66227e-07
-0.5888054,-1.7339587,-3.0558777,-1.1087852,-1.3197384,-2.252503,-1.2484355,-1.0506747,-0.4317796,-0.1505362,-0.4795969,-0.0634375,-0.53250766,-2.8136253,0,0,2.0720474e-05
-1.2190511,-0.97294,-2.3690736,-1.6719447,-0.9696665,3.2303314,-0.3081929,-4.7860065,-1.0148903,-0.07404357,-0.24217044,-0.069617346,0.53655756,-2.6517394,0,0,0.0014473619
-1.0812823,-0.08251084,-1.9863952,-0.652921,0.14958179,-1.9946984,-1.4812473,-2.2491853,-0.7145662,-0.42444044,-0.8013092,-0.40259656,-0.6378349,-3.6731186,0,0,4.6008514e-05
-1.0271782,-1.0644331,-2.647112,-0.79447484,-1.1778569,-1.4302094,-1.2293139,0.096387334,-1.0175693,-0.1505362,-0.36334345,-0.0634375,-0.045780152,-2.853426,0,0,0.0004426054
-2.5894673,-0.44428742,-0.89275146,-1.51907,-1.8048038,-3.2330358,-1.6361961,-0.88751996,-0.9316704,-0.15168765,-0.57306665,-0.0634375,-0.7876387,-3.2061114,0,0,3.1288291e-06
0.045122307,-1.9419613,-0.2254284,-0.68901575,-1.3606262,-2.5457745,-0.14543737,-3.0921218,0.38687414,-0.1462041,-0.515077,-0.06181196,-0.8622605,-2.97851,0,0,0.0003076184
-1.0882016,-1.2077929,-1.3476759,-2.5530276,-1.3441812,-2.4107847,-1.0881112,0.48736143,-1.6411725,-0.14574236,-0.5616272,-0.049239073,-0.45537138,-3.0259626,0,0,3.0871455e-05
-2.3119497,-2.4996421,-1.7878518,-1.2596638,-1.5987252,-3.3133407,-2.6345563,-1.7379723,0.061579965,-0.14806826,-0.5121405,-0.06051797,-0.35941365,-3.3432226,0,0,1.9318973e-07
-0.90704906,0.1667441,-1.5017453,-1.9499252,-0.39438394,-3.546153,-0.086022176,-2.6256914,-0.7612241,-0.14419332,-0.58424973,-0.052032217,-0.9033311,-3.2778354,0,0,2.6957885e-05
-1.4976057,-1.4935285,-1.4874107,0.3588763,0.55829346,-1.4769068,-1.2095442,-1.7037555,-1.6428965,-0.45471084,-1.117642,-0.6248845,-0.53616494,-3.5169787,0,0,5.550597e-05
-2.0843425,-1.1702821,-1.0694067,0.5028672,0.09811109,-2.9410324,-1.5259683,-3.7479005,-1.4033916,-0.30003914,-0.57717645,-0.099705674,-0.44253388,-3.5747163,0,0,4.5992015e-06
-0.33893898,-0.86721635,-0.33315137,0.7135585,0.6785279,-1.1798466,-2.2453918,-3.347651,-0.3383017,-0.14091016,-0.39399356,-0.06282933,-0.18605578,-3.158304,0,0,0.0057395613
-1.1145827,-1.9725899,-2.1417425,-2.8376122,0.25275275,-3.750558,-0.41724706,-2.2118964,-0.8105499,-0.14691679,-0.6119107,-0.06051797,-0.67700297,-3.498909,0,0,8.71202e-07
-1.9184409,-1.2995623,-0.69697726,0.12345867,0.39883062,-1.9325303,-1.672026,-4.747109,-0.9147683,-0.09157236,-0.63094175,-0.1553646,-0.25100893,-3.9365723,0,0,8.472353e-06
-0.7215438,-1.2350484,-0.59419996,-1.4727008,-0.46205005,-3.346325,-0.51904523,0.8683415,-1.3186487,-0.14842293,-0.49129227,-0.0634375,-0.21499482,-2.6655827,0,0,0.0017628445
-0.68885666,-0.8680988,-1.0780808,0.51576775,0.3655675,-1.224878,-1.7918831,-1.1275877,-1.4970003,-0.45179778,-1.1211008,-0.6468769,-0.34238636,-3.9003317,0,0,0.00040482212
-0.47228882,-1.6751318,-1.7534299,-0.7336549,-1.294991,-2.4946697,-1.1408682,-3.4938328,-1.0840576,-0.1455511,-0.5196279,-0.06181196,-0.61346555,-3.1585321,0,0,3.3854392e-06
-1.1041545,-0.46756196,-0.939681,-3.3729782,0.40533495,2.6142561,-0.020590333,-0.52245086,-0.11588457,-0.08558937,-0.2350596,-0.07625194,0.32531124,-1.8334545,0,1,0.64956665
-1.8055072,-1.6408285,-1.1857984,-3.1531746,-1.6598294,-4.204789,-1.3114558,-3.7357028,-1.0056931,-0.14735556,-0.6098801,-0.06181196,-0.75512904,-3.5452652,0,0,7.0071366e-09
-0.9889831,-1.1920654,-2.1411984,1.1585746,-0.20278919,-1.4710187,-1.7619846,-1.1375388,-0.7379214,-0.45417047,-1.126443,-0.6468769,-0.32193422,-3.8682516,0,0,0.00014383407
